,Latex formula,English translation 1,English translation 2,English translation 3,English translation 4,English translation 5,English translation 6,English translation 7,English translation 8,English translation 9,English translation 10
3460,\sim ( ( \exists x ) ( ( \exists y ) ( ( ( ( x \in dodec ) \& ( y \in cube ) ) \& ( \leftOf { x } { y } ) ) \& ( \sim ( \large { x } ) ) ) ) ),"it is not the case that there is an element x such that there is an element y such that x is a dodecagon , y is a cube , x is left of y and x is not large",0,0,0,0,0,0,0,0,0
3461,( \forall x ) ( ( \exists y ) ( ( ( \small { x } ) \& ( x \in cube ) ) \supset \backOf { y } { x } ) ),"for all x , there is an element y such that if x is small and x is a cube , then y is in back of x",0,0,0,0,0,0,0,0,0
3462,( \forall y ) ( ( ( y \in dodec ) \& ( \sim ( ( \exists x ) ( \rightOf { x } { y } ) ) ) ) \supset ( \exists z ) ( \leftOf { z } { y } ) ),"for all y , if y is a dodecagon and it is not the case that there is an element x such that x is right of y , then there is an element z such that z is left of y",0,0,0,0,0,0,0,0,0
3463,( \forall x ) ( ( \exists y ) ( ( \exists z ) ( ( ( x \in dodec ) \& ( \sim ( \rightOf { x } { y } ) ) ) \supset \leftOf { x } { y } ) ) ),"for all x , there is an element y such that there is an element z such that if x is a dodecagon and x is not right of y , then x is left of y",0,0,0,0,0,0,0,0,0
3464,( \forall x ) ( ( ( x \in dodec ) \& ( \sim ( ( \exists z ) ( \rightOf { z } { x } ) ) ) ) \supset ( \exists u ) ( \leftOf { u } { x } ) ),"for all x , if x is a dodecagon and it is not the case that there is an element z such that z is right of x , then there is an element u such that u is left of x",0,0,0,0,0,0,0,0,0
3465,( \forall x ) ( ( \forall y ) ( ( x \in dodec ) \supset ( \leftOf { x } { y } ) \supset ( y \in cube ) \supset \large { x } ) ),"for all x , for all y , if x is a dodecagon , then if x is left of y , then if y is a cube , then x is large",0,0,0,0,0,0,0,0,0
3466,( \forall y ) ( ( ( \forall x ) ( ( y \in dodec ) \& ( \sim ( \rightOf { x } { y } ) ) ) ) \supset \small { y } ),"for all y , if for all x , y is a dodecagon and x is not right of y , then y is small",0,0,0,0,0,0,0,0,0
3467,( \forall x ) ( ( \forall y ) ( ( y \in cube ) \supset \sim ( ( x \in tetrahedron ) \& ( \sameSize { x } { y } ) ) ) ),"for all x , for all cubes y , it is not the case that x is a tetahedron and x is the same size as y",0,0,0,0,0,0,0,0,0
3468,\sim ( ( \exists x ) ( ( \exists v ) ( ( ( x \in tetrahedron ) \& ( v \in cube ) ) \& ( \sameSize { x } { v } ) ) ) ),"it is not the case that there is an element x such that there is an element v such that x is a tetahedron , v is a cube and x is the same size as v",0,0,0,0,0,0,0,0,0
3469,\sim ( ( \exists x ) ( ( \exists z ) ( ( x \in dodec ) \& ( \backOf { z } { x } ) ) ) ),it is not the case that there is an element x such that there is an element z such that x is a dodecagon and z is in back of x,0,0,0,0,0,0,0,0,0
3470,( \forall x ) ( ( \forall y ) ( ( y \in dodec ) \supset ( ( x \in cube ) \& ( \leftOf { y } { x } ) ) \supset \large { y } ) ),"for all x , for all dodecagons y , if x is a cube and y is left of x , then y is large",0,0,0,0,0,0,0,0,0
3471,( \forall x ) ( ( \exists z ) ( ( ( \forall y ) ( ( x \in dodec ) \& ( \sim ( \rightOf { y } { x } ) ) ) ) \supset \leftOf { z } { x } ) ),"for all x , there is an element z such that if for all y , x is a dodecagon and y is not right of x , then z is left of x",0,0,0,0,0,0,0,0,0
3472,( \forall x ) ( ( \forall y ) ( ( x \in dodec ) \supset ( \forall y ) ( \sim ( \backOf { y } { x } ) ) ) ),"for all x , for all y , if x is a dodecagon , then for all y , y is not in back of x",0,0,0,0,0,0,0,0,0
3473,( \forall y ) ( ( \forall x ) ( ( x \in tetrahedron ) \supset ( \forall y ) ( ( y \in dodec ) \supset \frontOf { x } { y } ) ) ),"for all y , every tetahedron is in front of every dodecagon",0,0,0,0,0,0,0,0,0
3474,\sim ( ( \exists x ) ( ( \exists y ) ( ( ( y \in cube ) \& ( x \in tetrahedron ) ) \& ( \sameSize { x } { y } ) ) ) ),"it is not the case that there is an element x such that there is an element y such that y is a cube , x is a tetahedron and x is the same size as y",0,0,0,0,0,0,0,0,0
3475,\sim ( ( \exists x ) ( ( ( \exists y ) ( x \in dodec ) ) \& ( ( \exists y ) ( \backOf { y } { x } ) ) ) ),it is not the case that there is an element x such that there is an element y such that x is a dodecagon and there is an element y such that y is in back of x,0,0,0,0,0,0,0,0,0
3476,( \forall x ) ( ( \forall y ) ( \sim ( ( y \in dodec ) \& ( \backOf { x } { y } ) ) ) ),"for all x , for all y , it is not the case that y is a dodecagon and x is in back of y",0,0,0,0,0,0,0,0,0
3477,( \forall x ) ( ( \exists y ) ( ( x \in dodec ) \supset ( \sameSize { y } { x } ) \& ( y \in cube ) ) ),"for all x , there is an element y such that if x is a dodecagon , then y is the same size as x and y is a cube",0,0,0,0,0,0,0,0,0
3478,( \forall x ) ( ( x \in tetrahedron ) \supset ( \forall y ) ( ( \sim ( \sameSize { x } { y } ) ) \vee ( \sim ( y \in cube ) ) ) ),"for all tetahedrons x , for all y , x is not the same size as y or y is not a cube",0,0,0,0,0,0,0,0,0
3479,( \forall x ) ( ( \forall y ) ( ( ( ( x \in dodec ) \& ( y \in cube ) ) \& ( \leftOf { x } { y } ) ) \supset ( \large { x } ) \& ( x \in dodec ) ) ),"for all x , for all y , if x is a dodecagon , y is a cube and x is left of y , then x is large and x is a dodecagon",0,0,0,0,0,0,0,0,0
3480,( \forall x ) ( ( \forall z ) ( \sim ( ( x \in dodec ) \& ( \backOf { z } { x } ) ) ) ),"for all x , for all z , it is not the case that x is a dodecagon and z is in back of x",0,0,0,0,0,0,0,0,0
3481,( \forall x ) ( ( \forall y ) ( ( ( \sim ( x \in cube ) ) \vee ( \sim ( \backOf { y } { x } ) ) ) \vee ( \small { x } ) ) ),"for all x , for all y , x is not a cube , y is not in back of x or x is small",0,0,0,0,0,0,0,0,0
3482,( \forall x ) ( ( \forall y ) ( ( ( ( \leftOf { x } { y } ) \& ( y \in cube ) ) \& ( x \in dodec ) ) \supset \large { x } ) ),"for all x , for all y , if x is left of y , y is a cube and x is a dodecagon , then x is large",0,0,0,0,0,0,0,0,0
3483,( \forall x ) ( ( \exists y ) ( ( ( \sim ( x \in dodec ) ) \vee ( \rightOf { y } { x } ) ) \vee ( \small { x } ) ) ),"for all x , there is an element y such that x is not a dodecagon , y is right of x or x is small",0,0,0,0,0,0,0,0,0
3484,( \forall x ) ( ( \forall y ) ( ( ( ( \sim ( x \in dodec ) ) \vee ( \sim ( y \in cube ) ) ) \vee ( \sim ( \leftOf { x } { y } ) ) ) \vee ( \large { x } ) ) ),"for all x , for all y , x is not a dodecagon , y is not a cube , x is not left of y or x is large",0,0,0,0,0,0,0,0,0
3485,( \forall x ) ( ( \exists y ) ( ( \exists z ) ( ( ( \sim ( x \in dodec ) ) \vee ( \rightOf { y } { x } ) ) \vee ( \leftOf { z } { x } ) ) ) ),"for all x , there is an element y such that there is an element z such that x is not a dodecagon , y is right of x or z is left of x",0,0,0,0,0,0,0,0,0
3486,( \forall x ) ( ( \exists y ) ( ( ( x \in dodec ) \& ( \sim ( \rightOf { y } { x } ) ) ) \supset ( x \in dodec ) \& ( \small { x } ) ) ),"for all x , there is an element y such that if x is a dodecagon and y is not right of x , then x is a dodecagon and x is small",0,0,0,0,0,0,0,0,0
3487,( \forall x ) ( \sim ( ( x \in tetrahedron ) \& ( ( \exists y ) ( \sim ( ( y \in cube ) \supset \sim ( \sameSize { x } { y } ) ) ) ) ) ),"for all x , it is not the case that x is a tetahedron and there is an element y such that it is not the case that if y is a cube , then x is not the same size as y",0,0,0,0,0,0,0,0,0
3488,( \forall x ) ( ( \forall y ) ( ( ( ( x \in dodec ) \& ( y \in cube ) ) \& ( \leftOf { x } { y } ) ) \supset ( x \in dodec ) \& ( \large { x } ) ) ),"for all x , for all y , if x is a dodecagon , y is a cube and x is left of y , then x is a dodecagon and x is large",0,0,0,0,0,0,0,0,0
3489,( \forall x ) ( ( \exists y ) ( ( ( x \in dodec ) \& ( \sim ( \leftOf { y } { x } ) ) ) \supset \rightOf { y } { x } ) ),"for all x , there is an element y such that if x is a dodecagon and y is not left of x , then y is right of x",0,0,0,0,0,0,0,0,0
3490,( \forall x ) ( ( \sim ( ( \exists y ) ( ( x \in dodec ) \supset \rightOf { y } { x } ) ) ) \supset ( \exists z ) ( \leftOf { z } { x } ) ),"for all x , if it is not the case that there is an element y such that if x is a dodecagon , then y is right of x , then there is an element z such that z is left of x",0,0,0,0,0,0,0,0,0
3491,( \forall x ) ( ( x \in dodec ) \supset ( \exists z ) ( ( ( \forall y ) ( \sim ( \rightOf { y } { x } ) ) ) \supset \leftOf { z } { x } ) ),"for all dodecagons x , there is an element z such that if for all y , y is not right of x , then z is left of x",0,0,0,0,0,0,0,0,0
3492,( \forall z ) ( ( \forall y ) ( ( ( z \in tetrahedron ) \& ( y \in dodec ) ) \supset \frontOf { z } { y } ) ),"for all z , for all y , if z is a tetahedron and y is a dodecagon , then z is in front of y",0,0,0,0,0,0,0,0,0
3493,( \forall z ) ( ( \forall y ) ( ( ( z \in tetrahedron ) \& ( y \in cube ) ) \supset \sim ( \sameSize { z } { y } ) ) ),"for all z , for all y , if z is a tetahedron and y is a cube , then z is not the same size as y",0,0,0,0,0,0,0,0,0
3494,( \forall z ) ( ( \exists y ) ( ( z \in dodec ) \supset ( y \in cube ) \& ( \sameSize { z } { y } ) ) ),"for all z , there is an element y such that if z is a dodecagon , then y is a cube and z is the same size as y",0,0,0,0,0,0,0,0,0
3495,( \forall z ) ( ( \forall y ) ( ( ( z \in cube ) \& ( \backOf { y } { z } ) ) \supset \small { z } ) ),"for all z , for all y , if z is a cube and y is in back of z , then z is small",0,0,0,0,0,0,0,0,0
3496,( \forall z ) ( ( \exists y ) ( ( ( z \in dodec ) \& ( \sim ( \rightOf { y } { z } ) ) ) \supset \small { z } ) ),"for all z , there is an element y such that if z is a dodecagon and y is not right of z , then z is small",0,0,0,0,0,0,0,0,0
3497,( \forall z ) ( ( \exists y ) ( ( \exists x ) ( ( ( z \in dodec ) \& ( \sim ( \rightOf { y } { z } ) ) ) \supset \leftOf { x } { z } ) ) ),"for all z , there is an element y such that there is an element x such that if z is a dodecagon and y is not right of z , then x is left of z",0,0,0,0,0,0,0,0,0
3498,( \forall z ) ( ( \forall y ) ( ( ( ( z \in dodec ) \& ( y \in cube ) ) \& ( \leftOf { z } { y } ) ) \supset \large { z } ) ),"for all z , for all y , if z is a dodecagon , y is a cube and z is left of y , then z is large",0,0,0,0,0,0,0,0,0
3499,( \forall x ) ( ( x \in cube ) \supset ( \forall y ) ( ( \frontOf { x } { y } ) \supset \small { x } ) ),"for all cubes x , for all y , if x is in front of y , then x is small",0,0,0,0,0,0,0,0,0
3500,( \forall x ) ( ( \forall y ) ( ( ( ( x \in tetrahedron ) \& ( y \in cube ) ) \& ( \sameSize { x } { y } ) ) \supset \sim ( x \in tetrahedron ) ) ),"for all x , for all y , if x is a tetahedron , y is a cube and x is the same size as y , then x is not a tetahedron",0,0,0,0,0,0,0,0,0
3501,( \forall x ) ( ( \exists z ) ( ( \exists y ) ( ( ( x \in dodec ) \& ( \sim ( \rightOf { y } { x } ) ) ) \supset \leftOf { z } { x } ) ) ),"for all x , there is an element z such that there is an element y such that if x is a dodecagon and y is not right of x , then z is left of x",0,0,0,0,0,0,0,0,0
3502,( \forall w ) ( ( \forall z ) ( ( ( w \in tetrahedron ) \& ( z \in cube ) ) \supset \sim ( \sameSize { w } { z } ) ) ),"for all w , for all z , if w is a tetahedron and z is a cube , then w is not the same size as z",0,0,0,0,0,0,0,0,0
3503,( \forall v ) ( ( \forall u ) ( ( ( ( v \in cube ) \& ( u \in dodec ) ) \& ( \leftOf { u } { v } ) ) \supset \large { u } ) ),"for all v , for all u , if v is a cube , u is a dodecagon and u is left of v , then u is large",0,0,0,0,0,0,0,0,0
3504,\sim ( ( \exists x ) ( ( \exists y ) ( ( ( \sameSize { x } { y } ) \& ( y \in cube ) ) \& ( x \in tetrahedron ) ) ) ),"it is not the case that there is an element x such that there is an element y such that x is the same size as y , y is a cube and x is a tetahedron",0,0,0,0,0,0,0,0,0
3505,( \forall x ) ( ( \exists y ) ( ( ( x \in dodec ) \& ( \sim ( \leftOf { x } { y } ) ) ) \supset ( \exists y ) ( \rightOf { x } { y } ) ) ),"for all x , there is an element y such that if x is a dodecagon and x is not left of y , then there is an element y such that x is right of y",0,0,0,0,0,0,0,0,0
3506,( \forall x ) ( ( \forall u ) ( ( ( x \in tetrahedron ) \& ( u \in dodec ) ) \supset \frontOf { x } { u } ) ),"for all x , for all u , if x is a tetahedron and u is a dodecagon , then x is in front of u",0,0,0,0,0,0,0,0,0
3507,( \forall v ) ( ( v \in dodec ) \supset ( \forall y ) ( \sim ( \backOf { y } { v } ) ) ),"for all dodecagons v , for all y , y is not in back of v",0,0,0,0,0,0,0,0,0
3508,( \forall w ) ( ( \forall y ) ( ( ( w \in tetrahedron ) \& ( y \in cube ) ) \supset \sim ( \sameSize { w } { y } ) ) ),"for all w , for all y , if w is a tetahedron and y is a cube , then w is not the same size as y",0,0,0,0,0,0,0,0,0
3509,( \forall z ) ( ( z \in dodec ) \supset ( \exists x ) ( ( x \in cube ) \& ( \sameSize { x } { z } ) ) ),some cube is the same size as every dodecagon,0,0,0,0,0,0,0,0,0
3510,( \forall y ) ( ( ( y \in dodec ) \& ( ( \forall x ) ( \sim ( \rightOf { x } { y } ) ) ) ) \supset \small { y } ),"for all y , if y is a dodecagon and for all x , x is not right of y , then y is small",0,0,0,0,0,0,0,0,0
3511,( \forall y ) ( ( ( y \in dodec ) \& ( ( \forall x ) ( \sim ( \rightOf { x } { y } ) ) ) ) \supset ( \exists x ) ( \leftOf { x } { y } ) ),"for all y , if y is a dodecagon and for all x , x is not right of y , then there is an element x such that x is left of y",0,0,0,0,0,0,0,0,0
3512,( \forall y ) ( \sim ( ( \exists x ) ( ( x \in dodec ) \& ( \frontOf { x } { y } ) ) ) ),"for all y , it is not the case that some dodecagon is in front of y",0,0,0,0,0,0,0,0,0
3513,( \forall z ) ( ( ( z \in dodec ) \& ( \sim ( ( \exists x ) ( \rightOf { x } { z } ) ) ) ) \supset \small { z } ),"for all z , if z is a dodecagon and it is not the case that there is an element x such that x is right of z , then z is small",0,0,0,0,0,0,0,0,0
3514,( \forall z ) ( ( ( z \in dodec ) \& ( \sim ( ( \exists x ) ( \rightOf { x } { z } ) ) ) ) \supset ( \exists y ) ( \leftOf { y } { z } ) ),"for all z , if z is a dodecagon and it is not the case that there is an element x such that x is right of z , then there is an element y such that y is left of z",0,0,0,0,0,0,0,0,0
3515,( \forall z ) ( ( ( z \in dodec ) \& ( ( \exists x ) ( ( x \in cube ) \& ( \leftOf { z } { x } ) ) ) ) \supset \large { z } ),"for all z , if z is a dodecagon and z is left of some cube , then z is large",0,0,0,0,0,0,0,0,0
3516,( \forall y ) ( ( y \in dodec ) \supset ( \exists z ) ( ( \sameSize { y } { z } ) \& ( z \in cube ) ) ),"for all dodecagons y , there is an element z such that y is the same size as z and z is a cube",0,0,0,0,0,0,0,0,0
3517,( \forall x ) ( ( \forall z ) ( ( x \in dodec ) \supset \sim ( \backOf { z } { x } ) ) ),"for all x , for all z , if x is a dodecagon , then z is not in back of x",0,0,0,0,0,0,0,0,0
3518,\sim ( ( \exists x ) ( ( \exists y ) ( ( ( y \in cube ) \& ( \sameSize { x } { y } ) ) \& ( x \in tetrahedron ) ) ) ),"it is not the case that there is an element x such that there is an element y such that y is a cube , x is the same size as y and x is a tetahedron",0,0,0,0,0,0,0,0,0
3519,( \forall x ) ( ( \forall y ) ( ( x \in dodec ) \supset ( y \in cube ) \supset ( \leftOf { x } { y } ) \supset \large { x } ) ),"for all x , for all y , if x is a dodecagon , then if y is a cube , then if x is left of y , then x is large",0,0,0,0,0,0,0,0,0
3520,( \forall x ) ( ( \sim ( ( \exists y ) ( ( x \in dodec ) \supset \rightOf { y } { x } ) ) ) \supset ( \exists y ) ( \leftOf { y } { x } ) ),"for all x , if it is not the case that there is an element y such that if x is a dodecagon , then y is right of x , then there is an element y such that y is left of x",0,0,0,0,0,0,0,0,0
3521,( \forall x ) ( ( \forall y ) ( ( \forall z ) ( ( ( ( x \in dodec ) \& ( y \in cube ) ) \& ( \leftOf { x } { y } ) ) \supset \large { x } ) ) ),"for all x , for all y , for all z , if x is a dodecagon , y is a cube and x is left of y , then x is large",0,0,0,0,0,0,0,0,0
3522,( \forall x ) ( ( x \in dodec ) \supset ( ( \exists y ) ( \rightOf { y } { x } ) ) \vee ( ( \exists z ) ( \leftOf { z } { x } ) ) ),"for all dodecagons x , there is an element y such that y is right of x or there is an element z such that z is left of x",0,0,0,0,0,0,0,0,0
3523,( \forall x ) ( ( ( x \in dodec ) \& ( ( \forall y ) ( \sim ( \rightOf { y } { x } ) ) ) ) \supset ( x \in dodec ) \& ( \small { x } ) ),"for all x , if x is a dodecagon and for all y , y is not right of x , then x is a dodecagon and x is small",0,0,0,0,0,0,0,0,0
3524,( \forall x ) ( ( ( x \in dodec ) \& ( \sim ( ( \exists y ) ( \leftOf { x } { y } ) ) ) ) \supset ( \exists y ) ( \rightOf { x } { y } ) ),"for all x , if x is a dodecagon and it is not the case that there is an element y such that x is left of y , then there is an element y such that x is right of y",0,0,0,0,0,0,0,0,0
3525,( \forall x ) ( ( \exists y ) ( ( x \in dodec ) \supset ( \exists y ) ( ( \sameSize { x } { y } ) \& ( y \in cube ) ) ) ),"for all x , there is an element y such that if x is a dodecagon , then there is an element y such that x is the same size as y and y is a cube",0,0,0,0,0,0,0,0,0
3526,( \forall y ) ( ( \forall x ) ( ( ( x \in cube ) \& ( y \in tetrahedron ) ) \supset \sim ( \sameSize { x } { y } ) ) ),"for all y , for all x , if x is a cube and y is a tetahedron , then x is not the same size as y",0,0,0,0,0,0,0,0,0
3527,( \forall x ) ( ( x \in dodec ) \supset ( \exists y ) ( ( \sim ( \rightOf { x } { y } ) ) \supset ( \exists z ) ( \leftOf { x } { z } ) ) ),"for all dodecagons x , there is an element y such that if x is not right of y , then there is an element z such that x is left of z",0,0,0,0,0,0,0,0,0
3528,( \forall z ) ( ( z \in tetrahedron ) \supset \sim ( ( \exists x ) ( ( x \in cube ) \& ( \sameSize { x } { z } ) ) ) ),"for all tetahedrons z , it is not the case that some cube is the same size as z",0,0,0,0,0,0,0,0,0
